"id","district_id","name"
8,1,Phường Hàng Bông
9,1,Phường Tràng Tiền
10,1,Phường Phan Chu Trinh
11,1,Phường Chương Dương Độ
12,1,Phường Cửa Nam
13,1,Phường Trần Hưng Đạo
14,1,Phường Cửa Đông
15,1,Phường Đồng Xuân
16,1,Phường Hàng Bạc
17,1,Phường Hàng Bồ
18,1,Phường Hàng Trống
19,2,Xã Tiên Phong
20,2,Xã Ba Trại
21,2,Xã Yên Bài
22,2,Xã Khánh Thượng
23,2,Xã Ba Vì
24,2,Thị Trấn Tây Đằng
25,2,Xã Phú Cường
26,2,Xã Cổ Đô
27,2,Xã Tản Hồng
28,2,Xã Vạn Thắng
29,2,Xã Phong Vân
30,2,Xã Phú Đông
31,2,Xã Phú Phương
32,2,Xã Phú Châu
33,2,Xã Thái Hòa
34,2,Xã Đồng Thái
35,2,Xã Phú Sơn
36,2,Xã Minh Châu
37,2,Xã Vật Lại
38,2,Xã Chu Minh
39,2,Xã Tòng Bạt
40,2,Xã Cẩm Lĩnh
41,2,Xã Sơn Đà
42,2,Xã Đông Quang
43,2,Xã Thụy An
44,2,Xã Cam Thượng
45,2,Xã Thuần Mỹ
46,2,Xã Tản Lĩnh
47,2,Xã Vân Hòa
48,2,Xã Châu Sơn
49,2,Xã Minh Quang
50,3,Xã Lại Yên
51,3,Xã Cát Quế
52,3,Xã Kim Chung
53,3,Xã Song Phương
54,3,Xã Tiền Yên
55,3,Xã Dương Liễu
56,3,Xã An Khánh
57,3,Xã Yên Sở
58,3,Thị Trấn Trạm Trôi
59,3,Xã Đức Giang
60,3,Xã Sơn Đồng
61,3,Xã Vân Canh
62,3,Xã Vân Côn
63,3,Xã La Phù
64,3,Xã Di Trạch
65,3,Xã Đông La
66,3,Xã Đức Thượng
67,3,Xã Minh Khai
68,3,Xã An Thượng
69,3,Xã Đắc Sở
70,3,Đại Lộ Thăng Long
71,4,Phường Yên Sở
72,4,Phường Vĩnh Hưng
73,4,Phường Thịnh Liệt
74,4,Phường Định Công
75,4,Phường Đại Kim
76,4,Phường Hoàng Liệt
77,4,Phường Tân Mai
78,4,Phường Thanh Trì
79,4,Phường Trương Định
80,4,Phường Giáp Bát
81,4,Phường Hoàng Văn Thụ
82,4,Phường Tương Mai
83,4,Phường Lĩnh Nam
84,4,Phường Mai Động
85,4,Phường Trần Phú
86,4,Xã Thanh Liệt
87,5,Xã Canh Nậu
88,5,Xã Cẩm Yên
89,5,Xã Cần Kiệm
90,5,Xã Chàng Sơn
91,5,Xã Dị Nậu
92,5,Xã Đại Đồng
93,5,Xã Đồng Trúc
94,5,Xã Hạ Bằng
95,5,Xã Hương Ngải
96,5,Thị Trấn Liên Quan
97,5,Xã Tiến Xuân
98,5,Xã Thạch Xá
99,5,Xã Yên Bình
100,5,Xã Yên Trung
101,5,Xã Bình Phú
102,5,Xã Bình Yên
103,5,Xã Hữu Bằng
104,5,Xã Kim Quan
105,5,Xã Lại Thượng
106,5,Xã Phú Kim
107,5,Xã Phùng Xá
108,5,Xã Tân Xã
109,5,Xã Thạch Hòa
110,6,Xã Hoàng Văn Thụ
111,6,Xã Hoàng Diệu
112,6,Xã Quảng Bị
113,6,Xã Mỹ Lương
114,6,Thị Trấn Xuân Mai
115,6,Xã Phú Nghĩa
116,6,Thị Trấn Chúc Sơn
117,6,Xã Đông Phương Yên
118,6,Xã Trường Yên
119,6,Xã Đồng Lạc
120,6,Xã Hoà Chính
121,6,Xã Phú Nam An
122,6,Xã Trần Phú
123,6,Xã Văn Võ
124,6,Xã Phụng Châu
125,6,Xã Tiên Phương
126,6,Xã Đông Sơn
127,6,Xã Ngọc Sơn
128,6,Xã Ngọc Hoà
129,6,Xã Thuỷ Xuân Tiên
130,6,Xã Thanh Bình
131,6,Xã Trung Hoà
132,6,Xã Đại Yên
133,6,Xã Thuỵ Hương
134,6,Xã Tốt Động
135,6,Xã Lam Điền
136,6,Xã Tân Tiến
137,6,Xã Nam Phương Tiến
138,6,Xã Hợp Đồng
139,6,Xã Hữu Văn
140,6,Xã Thượng Vực
141,6,Xã Hồng Phong
142,6,Xã Đồng Phú
143,7,Xã Phú Minh
144,7,Xã Phú Cường
145,7,Xã Xuân Giang
146,7,Thị Trấn Sóc Sơn
147,7,Xã Quang Tiến
148,7,Xã Tân Dân
149,7,Xã Minh Trí
150,7,Xã Thanh Xuân
151,7,Xã Minh Phú
152,7,Xã Bắc Sơn
153,7,Xã Nam Sơn
154,7,Xã Hồng Kỳ
155,7,Xã Tân Hưng
156,7,Xã Trung Giã
157,7,Xã Tân Minh
158,7,Xã Kim Lũ
159,7,Xã Xuân Thu
160,7,Xã Phù Lỗ
161,7,Xã Mai Đình
162,7,Xã Việt Long
163,7,Xã Xuân Tàng
164,7,Xã Tiên Dược
165,7,Xã Hiền Ninh
166,7,Xã Đức Hoà
167,7,Xã Đông Xuân
168,7,Xã Bắc Phú
169,7,Xã Phù Linh
170,7,Xã Đức Hậu
171,7,Thị Trấn Phù Lỗ
172,8,Thị Trấn Yên Viên
173,8,Xã Dương Xá
174,8,Thị Trấn Trâu Quỳ
175,8,Xã Bát Tràng
176,8,Xã Trung Mầu
177,8,Xã Yên Thường
178,8,Xã Bình Xuyên
179,8,Xã Phù Đổng
180,8,Xã Yên Viên
181,8,Xã Đông Dư
182,8,Xã Dương Hà
183,8,Xã Ninh Hiệp
184,8,Xã Dương Quang
185,8,Xã Lệ Chi
186,8,Xã Kiêu Kỵ
187,8,Xã Cổ Bi
188,8,Xã Văn Đức
189,8,Xã Kim Lan
190,8,Xã Kim Sơn
191,8,Xã Phú Thị
192,8,Xã Đặng Xá
193,8,Xã Đa Tốn
194,8,Xã Đình Xuyên
195,9,Phường  Quỳnh Lôi
196,9,Phường Trương Định
197,9,Phường Thanh Trì
198,9,Phường Kim Ngưu
199,9,Phường Minh Khai
200,9,Phường Thanh Lương
201,9,Phường Bách Khoa
202,9,Phường Bạch Mai
203,9,Phường Cầu Dền
204,9,Phường Thanh Nhàn
205,9,Phường Đồng Tâm
206,9,Phường Quỳnh Mai
207,9,Phường Bạch Đằng
208,9,Phường Vĩnh Tuy
209,9,Phường Đông Mác
210,9,Phường Phạm Đình Hổ
211,9,Phường Nguyễn Du
212,9,Phường Bùi Thị Xuân
213,9,Phường Lê Đại Hành
214,9,Phường Ngô Thì Nhậm
215,9,Phường Phố Huế
216,9,Phường Đồng Nhân
218,10,Phường Quảng An
219,10,Phường Tứ Liên
220,10,Phường Yên Phụ
221,10,Phường Nhật Tân
222,10,Phường Thụy Khuê
223,10,Phường Xuân La
224,10,Phường Phú Thượng
225,10,Phường Bưởi
228,11,Xã Tiền Phong
229,11,Xã Đại Thịnh
230,11,Xã Mai Lâm
231,11,Xã Tiến Thịnh
232,11,Xã Tiến Thắng
233,11,Xã Tráng Việt
234,11,Xã Văn Khê
235,11,Xã Hoàng Kim
236,11,Xã Chu Phan
237,11,Xã Tam Đông
238,11,Xã Thạch Đà
239,11,Xã Liên Mạc
240,11,Xã Thụy Lâm
241,11,Xã Tự Lập
242,11,Xã Kim Hoa
243,11,Xã Vạn Yên
244,11,Thị Trấn Quang Minh
245,11,Thị Trấn Chi Đông
246,11,Xã Thanh Lâm
247,11,Xã Mê Linh
248,12,Xã Tân Triều
249,12,Xã Ngọc Hồi
250,12,Xã Ngũ Hiệp
251,12,Xã Tam Hiệp
252,12,Xã Tứ Hiệp
253,12,Tt Văn Điển
254,12,Xã Vĩnh Quỳnh
255,12,Xã Đại Áng
256,12,Xã Liên Ninh
257,12,Thanh Trì
258,12,Xã Thanh Liệt
259,12,Xã Hữu Hòa
260,12,Xã Yên Mỹ
261,12,Xã Duyên Hà
262,12,Xã Vạn Phúc
263,12,Xã Tả Thanh Oai
264,12,Xã Đông Mỹ
265,13,Xã Cao Thành
266,13,Xã Đại Cường
267,13,Xã Đại Hùng
268,13,Xã Đội Bình
269,13,Xã Đông Lỗ
270,13,Xã Đồng Tân
271,13,Xã Hòa Lâm
272,13,Xã Hòa Phú
273,13,Xã Hòa Xá
274,13,Xã Trung Tú
275,13,Xã Trường Thịnh
276,13,Xã Viên An
277,13,Thị Trấn Vân Đình
278,13,Xã Đồng Tiến
279,13,Xã Hoa Sơn
280,13,Xã Hòa Nam
281,13,Xã Hồng Quang
282,13,Xã Kim Đường
283,13,Xã Liên Bạt
284,13,Xã Lưu Hoàng
285,13,Xã Minh Đức
286,13,Xã Phù Lưu
287,13,Xã Phương Tú
288,13,Xã Quảng Phú Cầu
289,13,Xã Sơn Công
290,13,Xã Tảo Dương Văn
291,13,Xã Trầm Lộng
292,13,Xã Vạn Thái
293,13,Xã Viên Nội
294,13,Xã Tân Phương
295,14,Phường Nghĩa Đô
296,14,Phường Nghĩa Tân
297,14,Phường Dịch Vọng Hậu
298,14,Phường Dịch Vọng
299,14,Phường Quan Hoa
300,14,Phường Yên Hòa
301,14,Phường Trung Hòa
302,14,Phường Mai Dịch
303,15,Xã Tam Thuấn
304,15,Xã Thanh Đa
305,15,Xã  Liên Hiệp
306,15,Xã  Thọ Lộc
307,15,Thị Trấn Phúc Thọ
308,15,Xã Phúc Hòa
309,15,Xã Trạch Mỹ Lộc
310,15,Xã Tích Giang
311,15,Xã Sen Chiểu
312,15,Xã Phương Độ
313,15,Xã Cẩm Đình
314,15,Xã Võng Xuyên
315,15,Xã Long Xuyên
316,15,Xã Thượng Cốc
317,15,Xã Xuân Phú
318,15,Xã Vân Phúc
319,15,Xã  Vân Nam
320,15,Xã Vân Hà
321,15,Xã  Hát Môn
322,15,Xã Hiệp Thuận
323,15,Xã Tam Hiệp
324,15,Xã Ngọc Tảo
325,15,Xã Phụng Thượng
326,15,Xã Hát Môn
327,15,Xã Thọ Lộc
343,16,Xã Tam Hưng
344,16,Xã Thanh Cao
345,16,Xã Thanh Văn
346,16,Xã Đỗ Động
347,16,Xã Phương Trung
348,16,Xã Hồng Dương
328,16,Xã Bích Hòa
329,16,Xã Cự Khê
330,16,Xã Bình Minh
331,16,Xã Thanh Mai
332,16,Xã Thanh Thùy
333,16,Xã Kim Thư
334,16,Xã Liên Châu
335,16,Xã Xuân Dương
336,16,Thị Trấn Kim Bài
337,16,Xã Kim An
338,16,Xã Cao Dương
339,16,Xã Dân Hòa
340,16,Xã Tân Ước
341,16,Xã Cao Viên
342,16,Xã Mỹ Hưng
349,17,Xã An Mỹ
350,17,Xã Bột Xuyên
351,17,Xã Phúc Lâm
352,17,Xã An Phú
353,17,Xã Hợp Thanh
354,17,Xã Mỹ Thành
355,17,Xã Đồng Tâm
356,17,Xã Hương Sơn
357,17,Xã Đốc Tín
358,17,Xã Vạn Kim
359,17,Xã Hùng Tiến
360,17,Xã An Tiến
361,17,Xã Đại Hưng
362,17,Xã Hợp Tiến
363,17,Xã Phù Lưu Tế
364,17,Xã Phùng Xá
365,17,Xã Xuy Xá
366,17,Xã Lê Thanh
367,17,Xã Hồng Sơn
368,17,Xã Tuy Lai
369,17,Xã Thượng Lâm
370,17,Thị Trấn Đại Nghĩa
371,18,Phường Ngô Quyền
372,18,Xã Đường Lâm
373,18,Phường Xuân Khanh
374,18,Xã Cổ Đông
375,18,Xã Xuân Sơn
376,18,Phường Lê Lợi
377,18,Phường Sơn Lộc
378,18,Phường Quang Trung
379,18,Phường Phú Thịnh
380,18,Phường Trung Hưng
381,18,Phường Viên Sơn
382,18,Phường Trung Sơn Trầm
383,18,Xã Kim Sơn
384,18,Xã Sơn Đồng
385,18,Xã Thanh Mỹ
386,18,Xã Sơn Đông
387,18,Xã Võng Xuyên
388,18,Xã Thọ Lộc
389,19,Xã Hạ Mỗ
390,19,Xã Liên Hà
391,19,Xã Liên Trung
392,19,Xã Tân Hội
393,19,Xã Tân Lập
394,19,Thị Trấn Phùng
395,19,Xã Phương Đình
396,19,Xã Thượng Mỗ
397,19,Xã Trung Châu
398,19,Xã Thọ An
399,19,Xã Thọ Xuân
400,19,Xã Đan Phượng
401,19,Xã Đồng Tháp
402,19,Xã Hồng Hà
403,19,Xã Liên Hồng
404,19,Xã Song Phượng
405,20,Phường Thạch Bàn
406,20,Phường Phúc Đồng
407,20,Phường Phúc Lợi
408,20,Phường Ngọc Thụy
409,20,Phường Bồ Đề
410,20,Phường Long Biên
411,20,Phường Ngọc Lâm
412,20,Phường Đức Giang
413,20,Phường Phú Viên
414,20,Phường Sài Đồng
415,20,Phường Gia Thụy
416,20,Phường Thượng Thanh
417,20,Phường Việt Hưng
418,20,Phường Giang Biên
419,20,Phường Cự Khối
420,21,Xã Đồng Quang
421,21,Xã Tân Phú
422,21,Xã Đông Xuân
423,21,Thị Trấn Quốc Oai
424,21,Xã Sài Sơn
425,21,Xã Phượng Cách
426,21,Xã Yên Sơn
427,21,Xã Thạch Thán
428,21,Xã Ngọc Mỹ
429,21,Xã Nghĩa Hương
430,21,Xã Cấn Hữu
431,21,Xã Ngọc Liệp
432,21,Xã Liệp Tuyết
433,21,Xã Tuyết Nghĩa
434,21,Xã Đông Yên
435,21,Xã Hòa Thạch
436,21,Xã Phú Cát
437,21,Xã Phú Mãn
438,21,Xã Cộng Hòa
439,21,Xã Đại Thành
440,21,Xã Tân Hòa
441,22,Phường Ngọc Khánh
442,22,Phường Kim Mã
443,22,Phường Đội Cấn
444,22,Phường Giảng Võ
445,22,Phường Ngọc Hà
446,22,Phường Điện Biên
447,22,Phường Cống Vị
448,22,Phường Nguyễn Trung Trực
449,22,Phường Phúc Xá
450,22,Phường Quán Thánh
451,22,Phường Trúc Bạch
452,22,Phường Láng Hạ
453,22,Phường Thành Công
454,22,Phường Liễu Giai
455,22,Phường Vĩnh Phúc
456,22,Vạn Phúc
457,23,Phường Thanh Xuân Nam
458,23,Phường Nhân Chính
459,23,Phường Hạ Đình
460,23,Phường Khương Mai
461,23,Phường Thanh Xuân Bắc
462,23,Phường Phương Mai
463,23,Phường Phương Liệt
464,23,Phường Thượng Đình
465,23,Phường Khương Đình
466,23,Phường Khương Trung
467,23,Phường Thanh Xuân Trung
468,23,Phường Kim Giang
13329,24,Phường Phương Mai
469,24,Phường Ô Chợ Dừa
470,24,Phường Văn Chương
471,24,Phường Trung Phụng
472,24,Phường Khâm Thiên
604,31,Xã Văn Phú
473,24,Phường Hàng Bột
474,24,Phường Thổ Quan
475,24,Phường Cát Linh
476,24,Phường Quốc Tử Giám
477,24,Phường Khương Thượng
478,24,Phường Phương Mai
479,24,Phường Ngã Tư Sở
480,24,Phường Láng Hạ
481,24,Phường Thịnh Quang
482,24,Phường Láng Thượng
483,24,Phường Trung Liệt
484,24,Phường Trung Tự
485,24,Phường Kim Liên
486,24,Phường Nam Đồng
487,24,Phường Phương Liên
488,24,Phường Văn Miếu
489,24,Phường Quang Trung
490,25,Phường Phú Đô
491,25,Phường Mỹ Đình I
492,25,Phường Phương Canh
493,25,Phường Cầu Diễn
494,25,Phường Mỹ Đình Ii
495,25,Phường Xuân Phương
496,25,Phường Mễ Trì
497,25,Phường Trung Văn
498,25,Phường Đại Mỗ
499,25,Phường Tây Mỗ
500,26,Phường Xuân Đỉnh
501,26,Phường Cổ Nhuế 1
502,26,Phường Thượng Cát
503,26,Phường Tây Tựu
504,26,Phường Phúc Diễn
505,26,Phường Phú Diễn
506,26,Phường Liên Mạc
507,26,Phường Minh Khai
508,26,Phường Thụy Phương
509,26,Phường Đức Thắng
510,26,Phường Đông Ngạc
511,26,Phường Cổ Nhuế 2
512,26,Phường Xuân Tảo
513,27,Xã Quang Lãng
514,27,Xã Tân Dân
515,27,Xã Sơn Hà
516,27,Xã Phúc Tiến
517,27,Xã Phú Yên
518,27,Xã Hồng Thái
519,27,Xã Khai Thái
520,27,Xã Văn Nhân
521,27,Xã Tri Thủy
522,27,Xã Minh Tân
523,27,Xã Hồng Minh
524,27,Xã Phượng Dực
525,27,Xã Đại Thắng
526,27,Xã Tri Trung
527,27,Xã Văn Hoàng
528,27,Xã Phú Túc
529,27,Xã Quang Trung
530,27,Xã Nam Triều
531,27,Xã Vân Từ
532,27,Xã Châu Can
533,27,Xã Bạch Hạ
534,27,Xã Hoàng Long
535,27,Xã Chuyên Mỹ
536,27,Xã Đại Xuyên
537,27,Xã Thụy Phú
538,27,Xã Nam Phong
539,27,Thị Trấn Phú Minh
540,27,Thị Trấn Phú Xuyên
564,28,Xã Thụy Lâm
565,28,Xã Xuân Nộn
541,28,Xã Vân Nội
542,28,Xã Uy Nỗ
543,28,Xã Liên Hà
544,28,Xã Kim Chung
545,28,Xã Mai Lâm
546,28,Xã Xuân Canh
547,28,Xã Đông Hội
548,28,Xã Kim Nỗ
549,28,Xã Dục Tú
550,28,Xã Võng La
551,28,Xã Hải Bối
552,28,Xã Nguyên Khê
553,28,Thị Trấn Đông Anh
554,28,Xã  Xuân Nộn
555,28,Xã Bắc Hồng
556,28,Xã Tàm Xá
557,28,Xã Việt Hùng
558,28,Xã Tiên Dương
559,28,Xã Vân Hà
560,28,Xã Vĩnh Ngọc
561,28,Xã Đại Mạch
562,28,Xã Nam Hồng
563,28,Xã Cổ Loa
583,30,Phường Quang Trung
584,30,Phường Hà Cầu
585,30,Phường Mỗ Lao
586,30,Phường Văn Quán
587,30,Phường Yết Kiêu
588,30,Phường Phúc La
589,30,Phường Biên Giang
590,30,Phường La Khê
591,30,Phường Kiến Hưng
592,30,Phường Đồng Mai
593,30,Phường Phú Lương
594,30,Phường Phú Lãm
595,30,Phường Vạn Phúc
596,30,Phường Yên Nghĩa
597,30,Phường Dương Nội
598,30,Phường Phú La
599,30,Phường Nguyễn Trãi
600,31,Thị Trấn Thường Tín
601,31,Xã Dũng Tiến
602,31,Xã Nguyễn Trãi
603,31,Xã Tiền Phong
605,31,Xã Ninh Sở
606,31,Xã Tự Nhiên
607,31,Xã Thư Phú
608,31,Xã Liên Phương
609,31,Xã Quất Động
610,31,Xã Lê Lợi
611,31,Xã Thắng Lợi
612,31,Xã Tô Hiệu
613,31,Xã Minh Cường
614,31,Xã Tân Minh
615,31,Xã Hiền Giang
616,31,Xã Hòa Bình
617,31,Xã Khánh Hà
618,31,Xã Nhị Khê
619,31,Xã Duyên Thái
620,31,Xã Hồng Vân
621,31,Xã Vân Tảo
622,31,Xã Văn Bình
623,31,Xã Hà Hồi
624,31,Xã Chương Dương
625,31,Xã Văn Tự
626,31,Xã Thống Nhất
627,31,Xã Vạn Điểm
628,31,Xã Nghiêm Xuyên
629,32,Phường 4
630,32,Phường 5
631,32,Phường 6
632,32,Phường 7
633,32,Phường 8
634,32,Phường 9
635,32,Phường 10
636,32,Phường 11
637,32,Phường 12
638,32,Phường 13
639,32,Phường 14
640,32,Phường 1
641,32,Phường 2
642,32,Phường 3
643,33,Phường  1
644,33,Phường 2
645,33,Phường 3
646,33,Phường 4
647,33,Phường 5
648,33,Phường 6
649,33,Phường 7
650,33,Phường 8
651,33,Phường 9
652,33,Phường 10
653,33,Phường 11
654,33,Phường 12
655,33,Phường 13
656,33,Phường 14
657,33,Phường 15
658,34,Phường 4
659,34,Phường 5
660,34,Phường 6
661,34,Phường 7
662,34,Phường 9
663,34,Phường 10
664,34,Phường 1
665,34,Phường 2
666,34,Phường 3
667,34,Phường 8
668,34,Phường 11
669,34,Phường 12
670,34,Phường 13
671,34,Phường 14
25653,34,Phường Võ Thị Sáu
672,35,Phường 14
673,35,Phường 9
674,35,Phường 10
675,35,Phường 11
676,35,Phường 12
677,35,Phường 13
678,35,Phường 7
679,35,Phường 8
680,35,Phường 6
681,35,Phường  1
682,35,Phường 2
683,35,Phường 3
684,35,Phường 4
685,35,Phường 5
686,35,Phường 15
687,36,Thị Trấn Củ Chi
688,36,Xã Tân Phú Trung
689,36,Xã Tân Thông Hội
690,36,Xã Phước Vĩnh An
691,36,Xã Tân An Hội
692,36,Xã Trung Lập
693,36,Xã Trung Lập Hạ
694,36,Xã Phạm Văn Cội
695,36,Xã Nhuận Đức
696,36,Xã Tân Thạnh Đông
697,36,Xã Tân Thạnh Tây
698,36,Xã Hoà Phú
699,36,Xã Trung An
700,36,Xã Phú Hoà Đông
701,36,Xã Phước Hiệp
702,36,Xã Phước Thạnh
703,36,Xã Thái Mỹ
704,36,Xã Bình Mỹ
705,36,Xã An Phú
706,36,Xã Trung Lập Thượng
707,36,Xã An Nhơn Tây
708,36,Xã Phú Mỹ Hưng
709,37,Xã Phú Xuân
710,37,Xã Long Thới
711,37,Xã Hiệp Phước
712,37,Xã Phước Lộc
713,37,Thị Trấn Nhà Bè
714,37,Xã Nhơn Đức
715,37,Xã Phước Kiển
716,38,Phường 1
717,38,Phường 2
718,38,Phường 3
719,38,Phường 4
720,38,Phường 5
721,38,Phường 6
722,38,Phường 7
723,38,Phường 8
724,38,Phường 9
725,38,Phường 10
726,38,Phường 11
727,38,Phường 12
728,38,Phường 13
729,38,Phường 14
730,38,Phường 15
731,39,Phường Tân Phong
732,39,Phường Tân Phú
733,39,Phường Tân Hưng
734,39,Phường Tân Kiểng
735,39,Phường Tân Quy
736,39,Phường Tân Thuận Đông
737,39,Phường Tân Thuận Tây
738,39,Phường Phú Thuận
739,39,Phường Bình Thuận
740,39,Phường Phú Mỹ
741,40,Phường Thạnh Xuân
742,40,Phường An Phú Đông
743,40,Phường Hiệp Thành
744,40,Phường Trung Mỹ Tây
745,40,Phường Tân Hưng Thuận
746,40,Phường Tân Chánh Hiệp
747,40,Phường Tân Thới Nhất
748,40,Phường Đông Hưng Thuận
749,40,Phường Thới An
750,40,Phường Thạnh Lộc
751,40,Phường Tân Thới Hiệp
765,42,Thị Trấn Cần Thạnh
766,42,Xã An Thới Đông
767,42,Xã Lý Nhơn
768,42,Xã Tam Thôn Hiệp
769,42,Xã Bình Khánh
770,42,Xã Long Hòa
771,42,Xã Thạnh An
772,43,Phường Bến Nghé
773,43,Phường Nguyễn Thái Bình
774,43,Phường Nguyễn Cư Trinh
775,43,Phường Tân Định
776,43,Phường Đa Kao
777,43,Phường Bến Thành
778,43,Phường Phạm Ngũ Lão
779,43,Phường Cô Giang
780,43,Phường Cầu Ông Lãnh
781,43,Phường Cầu Kho
782,44,Phường 3
783,44,Phường 4
784,44,Phường 5
785,44,Phường 11
786,44,Phường 12
787,44,Phường 13
788,44,Phường 14
789,44,Phường 15
790,44,Phường 16
791,44,Phường 17
792,44,Phường 1
793,44,Phường 6
794,44,Phường 7
795,44,Phường 8
796,44,Phường 9
797,44,Phường 10
798,45,Phường 3
799,45,Phường 4
800,45,Phường 5
801,45,Phường 6
802,45,Phường 7
803,45,Phường 8
804,45,Phường 9
805,45,Phường 10
806,45,Phường 11
807,45,Phường 12
808,45,Phường 13
809,45,Phường 14
810,45,Phường 16
811,45,Phường 15
812,45,Phường 1
813,45,Phường 2
814,46,Phường An Lạc
815,46,Phường Bình Trị Đông
816,46,Phường Bình Trị Đông A
817,46,Phường Bình Trị Đông B
818,46,Phường Bình Hưng Hòa
819,46,Phường Bình Hưng Hòa A
821,46,Phường Tân Tạo
822,46,Phường Tân Tạo A
823,46,Phường An Lạc A
17418,46,Phường Bình Hưng Hoà B
824,47,Phường 1
825,47,Phường 2
826,47,Phường 3
827,47,Phường 4
828,47,Phường 5
829,47,Phường 6
830,47,Phường 7
831,47,Phường 8
832,47,Phường 9
833,47,Phường 10
834,47,Phường 11
835,47,Phường 12
836,47,Phường 13
837,47,Phường 14
838,47,Phường 15
839,47,Phường 16
840,48,Phường 9
841,48,Phường 8
842,48,Phường 10
843,48,Phường 1
844,48,Phường 12
845,48,Phường 2
846,48,Phường 3
847,48,Phường 4
848,48,Phường 5
849,48,Phường 6
850,48,Phường 18
851,48,Phường 14
852,48,Phường 15
853,48,Phường 13
854,48,Phường 16
855,49,Xã Vĩnh Lộc A
856,49,Xã Vĩnh Lộc B
857,49,Xã Lê Minh Xuân
858,49,Xã Tân Kiên
859,49,Xã Tân Túc
860,49,Xã Bình Chánh
861,49,Xã Tân Nhựt
862,49,Xã An Phú Tây
863,49,Xã Tân Quý Tây
864,49,Xã Bình Hưng
865,49,Xã Bình Lợi
866,49,Xã Đa Phước
867,49,Xã Phong Phú
868,49,Xã Phạm Văn Hai
869,49,Xã Hưng Long
870,49,Xã Quy Đức
871,49,Thị Trấn Tân Túc
884,51,Phường 26
885,51,Phường 15
886,51,Phường 24
887,51,Phường 3
888,51,Phường 17
889,51,Phường 21
890,51,Phường 19
891,51,Phường 22
892,51,Phường 5
893,51,Phường 6
894,51,Phường 7
895,51,Phường 11
896,51,Phường 12
897,51,Phường 13
898,51,Phường 14
899,51,Phường 25
900,51,Phường 27
901,51,Phường 1
902,51,Phường 2
16990,51,Phường 28
903,52,Phường 1
904,52,Phường 2
905,52,Phường 3
906,52,Phường 4
907,52,Phường 5
908,52,Phường 9
909,52,Phường 7
910,52,Phường 8
911,52,Phường 10
912,52,Phường 11
913,52,Phường 12
914,52,Phường 13
915,52,Phường 14
916,52,Phường 15
917,52,Phường 17
929,54,Phường Tân Thành
930,54,Phường Sơn Kỳ
931,54,Phường Tân Sơn Nhì
932,54,Phường Tân Quý
933,54,Phường Tây Thạnh
934,54,Phường Hiệp Tân
935,54,Phường Hòa Thạnh
936,54,Phường Tân Thới Hòa
937,54,Phường Phú Thọ Hòa
938,54,Phường Phú Trung
939,54,Phường Phú Thạnh
940,55,Xã Tân Thới Nhì
941,55,Xã Nhị Bình
942,55,Xã Xuân Thới Sơn
943,55,Xã Bà Điểm
944,55,Xã Tân Hiệp
945,55,Xã Đông Thạnh
946,55,Xã Xuân Thới Đông
947,55,Xã Xuân Thới Thượng
948,55,Xã Thới Tam Thôn
949,55,Xã Trung Chánh
950,55,Xã Tân Xuân
951,55,Thị Trấn Hóc Môn
25611,1231,Phường Linh Xuân
25613,1231,Phường Linh Trung
25615,1231,Phường Tam Phú
25622,1231,Phường Trường Thọ
25635,1231,Phường Phú Hữu
25612,1231,Phường Bình Chiểu
25632,1231,Phường Long Phước
25642,1231,Phường Thạnh Mỹ Lợi
25614,1231,Phường Tam Bình
25618,1231,Phường Linh Chiểu
25623,1231,Phường Long Bình
25616,1231,Phường Hiệp Bình Phước
25638,1231,Phường An Khánh
25620,1231,Phường Linh Đông
25637,1231,Phường An Phú
25617,1231,Phường Hiệp Bình Chánh
25644,1231,Phường Thủ Thiêm
25626,1231,Phường Hiệp Phú
25627,1231,Phường Tăng Nhơn Phú A
25633,1231,Phường Long Trường
25624,1231,Phường Long Thạnh Mỹ
25631,1231,Phường Trường Thạnh
25619,1231,Phường Linh Tây
25628,1231,Phường Tăng Nhơn Phú B
25634,1231,Phường Phước Bình
25646,1231,Phường Bình An
25629,1231,Phường Phước Long B
25630,1231,Phường Phước Long A
25640,1231,Phường Bình Trưng Tây
25641,1231,Phường Cát Lái
25625,1231,Phường Tân Phú
25636,1231,Phường Thảo Điền
25639,1231,Phường Bình Trưng Đông
25621,1231,Phường Bình Thọ
25643,1231,Phường An Lợi Đông
25645,1231,Phường Bình Khánh
952,56,Phường Hoàng Văn Thụ
953,56,Phường Minh Khai
954,56,Phường Phan Bội Châu
955,56,Phường Quang Trung
956,56,Phường Phạm Hồng Thái
957,56,Phường Trại Chuối
958,56,Phường Thượng Lý
959,56,Phường Hạ Lý
960,56,Phường Sở Dầu
961,56,Phường Hùng Vương
962,56,Phường Quán Toan
963,57,Phường Bàng La
964,57,Phường Hợp Đức
965,57,Phường Ngọc Hải
966,57,Phường Ngọc Xuyên
967,57,Phường Minh Đức
968,57,Phường Vạn Hương
969,57,Phường Vạn Sơn
970,58,Phường Cát Dài
971,58,Phường An Biên
972,58,Phường Đông Hải
973,58,Phường An Dương
974,58,Phường Dư Hàng
975,58,Phường Dư Hàng Kênh
976,58,Phường Hàng Kênh
977,58,Phường Hồ Nam
978,58,Phường Kênh Dương
979,58,Phường Lam Sơn
980,58,Phường Niệm Nghĩa
